gm,wm,csf,brain
56.43205181,92.68158626,13.3877015,121.023639
90.24038058,74.57048446,10.48202542,106.4838232
121.6044856,88.81683664,3.012767737,84.74965273
123.1101198,89.84014935,2.36374545,90.19178544
100.0651487,101.911363,28.29940314,72.74838793
102.5917925,28.87307271,19.94633539,46.43090046
102.9087952,36.3218338,2.336067291,55.83370231
99.8388572,44.6631416,7.273959368,50.87685491
108.2357946,36.31943495,6.387189886,116.6164101
74.41913526,93.11786945,7.669103706,119.2861545
97.78154033,109.8279247,17.10892208,120.0806377
105.1887593,99.99738338,7.43190428,142.5673051
119.7355207,39.16783262,3.632903278,66.07636011
131.8809364,39.60194597,16.2404596,32.70602919
99.31989649,56.47910667,2.436191274,55.27811917
87.54557301,42.54723036,5.079783091,72.95229382
121.2446665,75.98489713,2.123984683,130.5199068
68.21649477,30.36067588,3.287948828,87.48517222
33.76729728,38.34379627,1.956147395,48.56752798
18.66565791,36.3413449,2.813285246,7.399324366
25.0070212,24.95996675,3.004084894,30.40090572
9.42633846,63.89684379,2.019239726,47.5725338
41.38589241,58.13222827,2.577629066,57.42807132
137.551153,25.63051146,3.634936894,110.8625682
132.7284743,37.41777957,3.715055389,118.7856597
108.3740625,73.35197347,3.624197705,124.7517079
86.25779896,44.04104969,7.421318267,131.121353
102.4812865,91.96491951,33.76652914,115.701176
102.1989019,39.51828891,26.09309188,87.1584506
101.1193725,36.14250844,35.00638529,94.57289623
107.3843981,88.04212378,26.4472896,80.36392064
99.26984852,83.18275653,14.66268926,118.3357871
110.3035431,99.36561434,14.97675936,105.5277057
100.0786639,54.2915571,22.34881134,74.4028739
95.38874453,135.8246675,20.702615,121.0767331
75.93699317,104.5215258,14.31595195,110.5211659
118.1099458,127.0095497,3.516998021,111.8343246
56.20600974,148.1978628,31.03762101,134.5651889
68.70554552,161.7739212,15.86109322,71.62183238
107.9198452,153.8588042,11.09314035,61.96418328
91.15535608,174.771393,45.38849218,88.29803725
116.4950536,101.2115962,25.34188479,131.4819602
53.8373034,95.90709073,4.93594096,123.0463514
26.75730171,70.49003775,1.800157839,116.2460871
44.5425883,136.0776632,19.44235608,75.38864924
80.38502305,122.632166,15.90464713,28.70920584
86.18206822,122.6753754,9.592574667,24.0287095
107.1923723,139.7808162,47.45898907,43.53114131
102.1362341,169.6108502,12.55831156,81.65640399
99.18908501,157.4269799,16.949597,121.9038982
109.7384628,131.3181639,84.66706962,127.5382602
107.5587822,132.1517584,21.69263217,112.6645247
113.875686,140.5281677,25.82450398,110.9650496
109.9874147,149.4825859,12.02524205,112.8515313
107.6247099,183.519528,43.79464847,109.5859029
96.59588609,176.3756633,3.982869072,105.2861791
103.0688727,176.3856169,20.17788637,98.15437002
125.7324442,137.2365764,68.92257397,86.83697368
95.04566642,147.7051723,6.472553357,108.3426588
85.33063738,150.8807735,10.65541657,89.84510401
110.8663514,154.022146,58.63372133,109.3815391
81.15369655,138.0438783,36.25456952,112.7762825
103.1915295,127.7591792,16.78929311,106.8033554
129.8546481,160.9156877,32.13800103,119.0193084
106.3540654,164.6677157,85.98127835,125.6196977
122.7246086,151.405648,31.28155899,122.6240304
127.9624794,138.0662166,32.68137226,124.6831391
41.77080851,143.6330386,84.61279849,130.2397074
12.17302347,145.8297786,53.781909,113.8350257
52.72988089,138.4151577,21.94544848,124.1918946
111.9982841,110.9893866,8.741654196,117.5782614
131.738728,106.7272685,97.49346263,116.2199399
73.5076378,134.5560698,83.90383225,72.59072753
71.85705194,126.5255935,88.10395026,16.95605679
101.8647987,118.4096734,107.1219895,5.923775745
119.9986502,146.8773842,28.78497311,4.474182959
109.5390302,150.5882679,70.24804556,23.23489281
113.4732776,149.8527301,16.97791924,61.61940365
102.9434112,148.7381024,43.91478042,114.2886913
91.5261365,154.0625257,14.41473931,117.4151033
89.29577999,136.8176337,63.54501911,108.5666366
104.8873457,124.385527,34.88983265,122.0618866
96.32353343,135.7165205,30.30870334,116.2344048
93.92694224,128.7684613,17.72125388,96.43583605
107.5168864,137.6928538,38.60788041,98.96081298
115.4997175,109.6146643,22.85411051,90.57849087
94.65864983,152.979664,30.81963103,100.2617947
91.63507377,128.923442,6.983894901,106.6925303
120.432415,122.038055,53.92920397,117.3367251
115.0788797,146.399015,25.78651708,84.75430031
67.17034506,139.6072715,31.7665026,92.25308426
34.23336127,149.9902998,41.23663157,136.8477081
6.645109633,149.4333273,4.939229209,113.6375269
45.83471899,140.4521711,22.86773585,101.1662147
77.67006054,114.1946815,43.29882153,101.2018003
111.1882118,120.9016847,41.05152823,101.9829683
76.25768202,124.6791035,29.09787948,109.1837687
93.34164176,112.6387888,9.441374511,114.6530879
112.7768813,107.9170276,4.389424164,97.22776529
105.8033324,116.625925,35.52684075,98.48589559
111.537577,88.80793049,47.98373367,117.7253286
107.1774663,124.3607761,20.63795771,93.69842676
101.0912528,127.8795824,3.23755398,73.1505001
100.1149293,131.156487,30.32227759,31.91405601
99.89445002,141.5264242,39.8980768,3.237299583
99.23301845,133.4678383,35.14448068,14.9661217
124.0652881,121.9193916,19.53398565,71.56752516
102.2853452,133.1139287,40.80153002,157.9787338
103.1334644,118.5194562,45.03211313,118.615542
124.9588636,144.0175752,7.892472127,97.5475123
115.3558927,122.5167571,37.48342295,107.7460342
97.98203168,114.9495431,34.97006103,96.36063304
127.2918486,122.257092,43.99290318,112.6068165
121.9247368,108.027494,62.00627462,87.05099824
113.6242285,107.7314055,51.49493637,70.37385416
28.70644181,110.1587996,34.02189931,75.00429492
14.39973662,106.7528438,45.87087862,71.25805677
7.07589855,116.7724511,43.83054802,106.241413
70.97783849,118.8782368,38.7092809,98.15280794
57.53188184,129.1972137,18.49841899,85.24148799
95.64270117,130.4006288,21.41468425,82.81945674
96.87036735,133.5354297,26.74548271,104.832214
110.8202974,142.522384,41.09730779,96.85755722
100.9314043,122.5478033,24.26918713,72.90528275
99.33840446,128.3744159,43.81861648,82.16754233
95.0658184,124.1107569,45.46949145,85.47792175
89.8599953,127.142232,63.73932131,97.73453763
86.86370073,103.7203916,103.2620573,86.16888671
87.9375498,106.1796736,21.1068469,102.3373089
87.56729734,107.2815613,27.38468941,119.0325168
100.8721868,106.9199985,13.01428817,112.9934633
115.5816985,109.6819873,9.99941219,113.340564
103.2732121,98.60013544,18.0421873,88.41409242
104.5142605,107.5318027,32.26397289,52.46128415
99.13679413,115.4697255,49.80065369,12.17244105
76.29619213,123.8780575,14.71411115,10.52822055
93.47965889,123.6130001,48.45799104,14.00067962
80.47177985,113.4247253,28.03113308,46.92320223
22.05262041,116.6280575,22.60879599,121.2063257
8.736988051,119.588021,22.94870218,145.2099849
2.513830884,106.5746258,32.98355229,110.2837965
26.38045238,107.6475359,28.45531134,98.33843391
52.25530927,91.89312593,18.91903135,99.68792982
74.76399213,110.9626777,25.74460552,109.353737
110.8139274,103.290618,29.64310379,102.200165
98.22223442,115.4100465,29.28362113,90.30503402
98.89722191,140.1951732,30.62159178,73.83569826
109.5673474,126.6619599,18.06042564,73.25071041
100.857017,111.0590137,18.19665773,69.07055879
80.62627273,115.1937137,11.84386479,77.17770436
83.2592102,118.2621784,17.41062361,81.3753839
106.9090912,114.8157688,11.7767979,92.32264332
114.2088851,95.04827045,12.06873976,92.00032608
97.49189247,87.55522788,22.44231381,89.6849181
95.75436645,77.45810899,100.3921532,82.43249561
61.71643638,82.24686323,36.59714692,68.77540327
33.23765606,94.73158851,25.08417939,62.23097528
25.99362948,99.28230169,23.6641682,69.76440031
19.64118107,117.3494943,16.3893727,85.44056028
11.80171075,108.813672,8.800221781,99.5134602
33.49856305,116.5638823,10.13616668,94.90408117
30.48187026,109.8248079,21.56628138,81.62135591
50.12220782,95.07253258,14.93018861,89.32744569
99.43540074,88.96089964,16.30576654,125.1425589
90.74572931,34.33424848,53.80794882,84.60823508
106.3959638,102.8975974,65.14661084,37.29717566
93.41786726,103.1647731,18.60006442,13.05244797
99.50077496,107.1780897,19.3900034,13.58691182
100.8990018,131.633361,14.54235828,12.40383747
98.34856883,113.1543685,2.790492616,33.70400638
72.50899612,113.9476094,7.203423469,101.177073
45.73292124,105.7962094,9.458626302,112.6750233
26.7334424,90.44077088,15.97566835,104.0985219
40.3048479,73.2260596,23.79852794,111.3607524
27.29766756,86.36888906,20.42021771,104.7427194
11.45428756,97.38963825,28.09869563,106.1384004
9.255964927,104.172482,38.47670689,105.2740169
42.54330177,112.9464684,32.98020473,79.64522055
51.84230703,120.1175827,11.60796454,64.07623225
77.27045851,125.8508518,2.918849723,66.30936671
55.21708759,109.2993357,3.155871207,76.30985883
89.4923402,97.12014833,24.00732748,67.60570858
94.15856122,108.8626283,18.47156623,62.6186669
99.04643995,82.87906754,52.97253233,87.6857224
97.79064665,35.55276155,45.15959096,84.37806079
89.52685591,56.48628911,29.9969573,74.46232311
96.05582764,88.94359087,2.227703903,66.7553539
90.59536315,102.1312685,22.90874293,82.81235658
95.88184535,107.8381469,29.7506649,60.79920328
84.38006986,134.7843382,30.77886553,71.01418078
90.6339049,110.4127376,8.803571214,85.39642505
78.88241599,109.6748424,42.57631642,92.18984965
40.63807402,111.7334774,20.56487097,98.72024841
17.6871243,120.4662345,9.353822145,102.5797633
32.20048244,92.76875932,13.63436043,93.39281389
43.9229868,70.7899072,50.50568653,115.2849871
71.52425315,83.61210425,41.47324581,126.441726
78.39560811,80.22706782,15.9250629,47.24623182
89.5703159,82.61286788,6.482272226,13.91596067
90.61054105,88.77514947,34.93414623,4.608192982
88.84814354,87.40031885,50.07019398,6.470664926
101.7431171,93.91628153,36.34595389,5.099350673
78.38793609,103.771736,7.031633638,19.52156233
36.2813993,117.740421,26.52190777,58.90851062
90.78049431,113.0640779,64.02117428,83.86956656
89.29294802,140.2004173,71.15774415,106.0586868
101.3566743,136.2407081,15.4842186,116.8376433
90.14077668,107.240732,26.44160853,104.8508847
77.57085051,82.28027329,33.12142205,97.19704617
15.38274797,104.7985496,28.47277426,86.231909
25.4960795,85.37049617,61.94273452,87.00633203
10.44311075,60.09781635,86.25310046,62.81672134
9.183535607,87.24961613,28.51669059,67.62773805
5.329885676,69.04739403,13.32747874,65.26805112
11.33045628,67.90254706,84.88981965,40.3001744
3.974967487,75.65712617,80.03699244,63.53726929
23.45670872,82.1867824,41.36142701,82.10048593
45.88802123,95.96727127,23.10832661,77.18782684
80.67018968,99.9630878,19.10852102,59.10598401
78.38947984,101.8942075,21.15845243,47.04596971
77.87856149,111.4146617,67.09654241,67.77752356
84.92369959,101.4637042,80.66543015,56.03276996
80.39410757,73.35250954,26.11826586,60.92874299
64.75761249,102.2408151,9.198794109,80.59862968
40.14394547,90.77481925,71.26490432,89.48444111
69.26888819,77.05299683,86.03454344,96.01064935
76.67231432,71.26081141,31.10821701,90.93190048
88.10168226,80.67794196,21.81389943,111.9670118
72.631178,77.56243239,21.1574243,114.3524125
80.69137742,89.48509008,34.05151769,110.975769
91.79946938,83.80173966,28.45253758,41.32135735
87.56232932,93.51659991,36.78689374,12.08397311
57.39071377,90.77225187,24.28170444,3.300066859
5.68737152,101.6725158,31.82075284,6.346096431
16.25246196,106.6029253,20.45277881,7.665904841
4.558541803,97.13125112,38.38119278,27.01069064
7.328377184,101.4026099,29.45528338,56.00108998
23.52350178,92.73475346,73.30007342,99.9585676
30.91481167,54.68828712,32.92324336,93.99788784
34.98433125,124.5785082,7.554107333,115.6818647
62.9838831,106.9085489,45.10914246,86.92344016
84.27788499,99.58037031,25.43724737,75.42064755
78.62225871,61.52799141,7.444711398,88.7539137
85.38918937,77.43316004,39.7179642,68.60065419
61.58231062,80.26390823,62.50732275,54.67645784
66.90396971,99.39096364,43.57393325,50.72737328
82.19093623,101.904669,4.201284817,42.89484741
77.48787978,83.76894141,6.994110151,45.9529437
59.21592667,103.9081599,8.740532435,34.49767207
61.00611752,101.7438695,8.368991566,34.54034178
43.7330076,133.136075,9.728309612,33.8218853
15.37790281,108.3327098,4.790985199,45.61867686
3.692387409,103.3441411,7.082425741,52.45859056
7.946922377,74.31602829,17.41515017,53.30660392
5.657564316,117.8955164,49.59653547,58.87447591
23.86939401,114.5155372,3.798035378,69.14905436
18.36531806,94.64052746,3.493058474,66.9349791
5.475040623,55.13352002,11.75323441,69.93925065
7.572055383,70.79152014,5.474688929,87.56364134
2.286179012,49.99620193,5.47710474,96.16398993
6.957493696,35.85134201,2.26507561,107.9069868
3.358083233,92.82440933,3.52900887,74.37345777
37.45500989,94.12133642,7.228874486,47.56280056
59.11456553,77.41462983,4.716620101,6.300355639
47.58814972,94.21879529,2.335879546,3.229452556
61.53476321,112.1839441,22.52308096,11.64030679
77.71025069,98.88886993,3.389268202,4.415934085
77.3444909,109.0209744,2.069064499,5.54374358
96.61133373,114.0267885,4.840502487,24.94543931
47.97813739,86.93895143,20.7880371,61.39654344
31.94490843,75.72886056,10.29877476,81.73305842
19.31562593,67.62825637,7.750890528,96.91262428
17.67082765,68.75178288,4.58865855,87.31091286
4.230928625,69.56075703,12.03319262,75.51781769
7.104072444,55.40163483,17.91669708,81.78050621
4.122115351,43.78751944,20.04085101,79.506268
3.335208469,53.86373586,18.38374265,71.00217987
17.92860308,51.98107956,6.513806919,50.12227807
16.47710857,60.81609935,7.5503386,40.0605096
9.734689457,67.41096895,3.153302273,17.62886069
8.243187497,97.8308287,11.80583081,12.37901665
4.146648848,88.24623285,19.78148836,17.32204998
6.145613155,113.1303106,10.82524729,23.49611693
6.661636689,100.9138817,6.766186809,51.85008794
8.28053026,80.81244432,5.928027893,57.55897207
22.42491195,82.37574006,21.06904433,72.70777911
28.01333299,81.4354823,31.89699876,77.27599197
18.22550787,74.27040401,5.952847179,86.17195963
29.58806302,66.46422764,44.39323785,83.51672867
36.40838492,70.6965007,38.5153975,90.40627926
9.365945225,65.61271314,3.246004249,104.3610072
5.576749556,74.09268803,19.85244572,79.91967443
19.43527669,51.40993764,40.22315924,93.9839493
4.612877481,61.81163208,30.08191625,48.53029133
8.215723794,20.61690252,27.16355617,6.16184672
15.99562717,28.27647407,56.1715392,11.23745543
12.95412316,50.57243581,44.92456578,5.404953945
15.47279098,66.55106454,10.09021656,4.644013603
4.786328756,67.37904917,25.7398082,2.328749639
26.88836854,65.79148503,26.27147361,8.803256742
36.35817451,65.33817173,7.566073653,34.93675671
24.62454974,66.49017708,1.797123748,68.04652097
12.98253753,70.08112501,11.95958812,88.10764862
11.62802596,71.06222754,27.1888118,86.53518907
8.716117034,74.46952641,76.57876209,81.86741791
4.271043003,90.97366461,56.36293393,78.12106514
12.11914749,116.0201976,38.61951456,77.59393885
12.76303201,118.679869,30.31076543,80.99447554
21.21294794,93.7305661,101.0769755,72.8423169
9.571479976,76.51432943,88.18388033,63.2615664
3.400228262,76.42193847,15.64922211,38.00221464
9.069701181,75.75607701,35.51985262,13.37336623
15.1320366,62.53544865,82.74525664,16.14308155
11.82029101,66.70458439,36.07530883,32.79058812
15.07553138,70.75762652,10.84688061,60.76175458
8.481179495,65.26805359,11.36167082,72.48692492
17.02175193,47.10317691,45.35262752,78.11734557
16.96996254,33.09451032,73.22315432,79.47450703
8.285707154,38.74231893,22.22577392,74.17000796
7.71226256,42.0857987,21.99142473,90.8280574
63.9746945,38.62066671,16.0374185,85.18758879
67.98278027,61.51661278,5.475058758,79.47455813
17.86996112,63.56025712,15.38054056,91.5982261
21.83671266,60.13784241,41.92299239,53.55545718
14.48297765,59.60104304,2.528655629,7.358668896
6.980754736,68.80921458,43.4098593,7.523575956
10.05255049,66.82207316,17.25296707,10.6360212
20.97526574,70.59432836,49.66277171,5.705455048
26.90067493,74.88392075,63.75762925,2.7560204
35.21515966,79.79301243,55.09203062,13.94115429
29.4700697,120.9728545,25.64290913,5.207651724
20.06162882,65.9260006,21.15689183,43.65139122
4.381465886,60.7801411,6.272074929,73.3246173
18.50434293,72.08190916,28.83913333,76.20191708
18.12243564,50.64337997,12.65283715,74.72052303
6.593152204,56.74951896,53.90316563,76.7080583
7.484578247,53.63307481,43.06000916,71.71258123
11.30392458,27.07951565,33.1446288,77.29304376
17.63629006,33.38127946,47.74843866,68.03272172
6.4100152,36.42572097,9.613818971,71.87398617
79.09985837,34.08921973,34.31450746,49.64864464
53.00961724,63.17366747,12.5020695,43.84987844
17.48476384,55.61498025,13.16575497,53.45537615
22.00938815,57.20009497,40.81081778,65.05926353
18.13863481,69.36447291,46.1801706,69.94457079
17.86819596,56.0498954,15.06496465,65.61810997
39.07150771,62.24661349,95.06427488,64.23087659
57.55616818,72.30286936,6.967561101,71.0513617
57.76359664,81.2275117,22.15001878,59.13425995
33.61237981,77.31005052,30.54149343,66.29629251
41.10186632,95.32387423,30.64402131,75.68628085
41.16420224,89.15385748,14.63441524,92.61094316
26.94031759,50.46953012,3.763678187,56.06713557
23.37250919,72.21078016,12.54284143,18.06696515
24.82401548,61.05432692,22.06143208,11.93783353
13.27181472,47.25145179,17.48011799,3.95980808
17.26766587,56.03397608,14.65923204,3.18928616
16.76673675,52.34002936,21.18895387,6.041245131
18.92343124,47.93918594,57.67865643,5.415833901
25.63358875,53.36109157,19.95154823,2.533452062
12.38434273,43.89049259,6.8461341,11.92259974
99.75852538,46.35537851,79.55895503,52.28891558
75.37017283,60.54304669,48.5554882,96.97055786
56.76870306,61.83290764,47.47100291,71.75192691
73.30795696,70.03154301,13.08165505,59.7979171
80.78954608,88.59149197,54.58348245,60.89405113
90.3302902,90.59660053,50.48331624,69.79085563
65.82263348,48.87089673,57.00361092,62.2192556
58.17514488,45.94641697,32.73106819,66.13088443
57.25132102,54.41838974,72.29861199,58.75087449
25.58882016,48.44672662,114.1105244,56.16187773
52.80252387,57.60683579,12.78572916,60.29877626
59.67354217,62.51088477,42.21653367,65.19028259
72.03680626,52.98831324,55.38463686,64.237614
66.70614563,40.52552441,55.02989327,66.23926056
53.69718528,46.58030225,25.70087931,71.94663929
34.57705373,56.1198205,47.6939814,65.26528057
34.48416911,52.33733502,11.38663776,66.16010092
18.28353227,87.05214935,65.94961205,77.21457306
19.26536456,123.1157362,10.13889058,80.28655703
27.45468813,61.73131268,39.04420738,39.71498741
25.63143587,48.10315848,29.49923749,20.8569494
59.42096615,48.57917784,29.69901115,8.669010985
101.7465581,37.3276934,21.67284754,6.837761573
72.36999789,46.68655838,34.85595338,4.852853281
66.76674418,47.85173141,10.50561798,5.166627482
90.84736058,58.81060983,24.49258245,8.081626349
82.2335596,50.79873375,25.94428517,3.331846371
87.28250565,46.05999373,22.00457378,11.80050305
74.2111014,50.52391322,23.96579401,46.68746534
68.29665482,109.342954,20.22086624,36.58325415
43.54357268,53.48460437,16.37462702,25.03131014
7.110430831,44.8020745,24.44444911,46.44147927
35.43298116,62.08352933,39.02815939,55.28453029
49.14682365,59.74383365,64.43882968,53.63513805
63.012005,46.75936476,12.79127866,67.20839035
63.49708995,47.77629929,36.04935335,68.5151917
88.0839081,60.31456741,50.46117465,71.60505384
82.9430087,56.39752222,43.11890847,75.4783747
60.43755416,35.5404482,10.01141117,66.02127004
40.57161893,34.62459658,13.03470308,63.67141619
33.78247243,103.2935293,14.62163306,53.62214117
92.37362977,98.71216696,9.827889734,69.02507508
30.61349387,54.98578412,37.21825702,47.0701235
36.44478847,89.02752391,38.73000698,48.73895501
126.8951093,134.3843528,40.99541742,73.76872886
93.65274052,107.5927752,40.94905738,50.01710437
88.93283404,75.68729681,75.24531668,9.469100689
101.1290933,58.23506263,10.74882706,7.753523443
78.72550195,76.02121766,6.688549574,2.998282317
77.14825254,68.12219477,32.81587504,2.7918248
75.85429317,62.19145851,17.47860632,4.410574997
65.03248225,56.90878158,3.811897597,7.357951226
58.743381,50.32868542,73.36174413,10.74339194
35.41893106,45.46495168,35.93221697,2.777947342
7.693444547,75.45995852,47.67953102,4.960806834
5.852540763,62.7836185,86.72395015,11.90128512
4.313986083,71.76351695,9.510792838,27.87777596
3.148453715,81.8451808,64.41096912,63.91847385
9.258469415,54.56785648,7.142590847,61.5721932
23.12845513,63.25518081,55.40132189,63.73909176
56.94210303,54.17688559,101.7026393,62.25725514
65.29963154,56.18602033,66.65734331,59.29331004
69.32799603,94.26416444,16.45654272,66.90964996
71.96947013,80.39374075,12.5377797,57.99282721
76.98025822,64.68746206,3.150921188,51.47771032
81.67177141,54.85236781,20.87272117,25.24313377
68.71256344,42.9358926,26.28674266,14.64168285
67.18028528,45.00331358,76.48317033,13.72518268
105.5983091,55.22429995,51.44166033,19.70669165
117.4856334,52.74941096,6.901886517,22.70293605
92.36100449,69.06850092,2.592175423,9.019708285
77.84862155,86.15597075,3.085213658,11.42252507
68.25176346,84.13086718,24.61307799,7.992635208
62.72237831,87.3191282,53.55010196,2.802398624
51.37917671,83.38260222,17.67057835,5.993136417
18.4289095,71.71483053,66.39670884,3.733979812
11.6951864,65.09824905,42.39998433,3.132366073
1.817801614,72.86183687,60.96621605,6.210701683
5.432588917,45.26980731,75.96540443,5.668813421
6.64099641,40.68737352,47.13021525,11.11120627
12.7229534,54.20660462,24.201337,3.094737345
47.66739001,59.16182262,99.1111945,10.59991363
66.85476504,51.07549566,23.66666741,2.732635587
53.79349598,83.64880596,51.8401533,13.21853828
65.45915946,100.4890482,11.92184219,31.15657079
93.01422761,47.31001762,58.70315744,38.78011387
81.81533661,64.45038714,22.41020921,37.45201557
54.24684839,75.50085236,9.898137608,32.9565567
113.0641509,85.05765099,14.83758035,37.12761117
84.56260928,95.58642377,15.19738574,41.53417366
78.21130013,79.20490406,69.02395402,41.10858437
78.31038102,82.39885927,24.53827525,17.99518572
34.08609573,79.69839812,39.10200581,17.18237181
9.202288241,58.6185998,4.65342241,9.301576558
7.953155051,62.63718902,9.199762851,3.697076528
3.668771617,49.04725206,31.6846143,10.58363307
2.07662829,48.61256483,9.863073818,4.467763862
5.682284303,60.62347565,29.20086055,34.27041324
11.70879304,64.63351714,67.85017406,37.32232518
19.66908723,97.87019396,10.40855259,10.94976056
47.72222564,77.5873718,28.66213761,6.199630172
95.24159995,107.668811,23.8162303,3.488839425
94.16536262,87.19104856,19.06343851,5.20278443
95.44999813,108.7589766,34.91328111,7.171042153
86.90805421,85.93722188,10.33489902,2.435188899
130.8712921,77.43230313,3.473191204,4.920688266
105.3989395,80.43863836,30.39076382,9.34105157
35.67210272,79.04192282,29.64324696,22.69171423
14.36252176,80.04620882,18.93223434,25.95809444
8.129035902,69.80711508,21.44895748,14.4612475
4.189799241,58.96993892,28.79392898,22.47514182
2.393946324,52.62036996,19.32906903,19.19445658
3.596627975,63.83290231,3.750510585,24.59190901
13.88251962,62.76261374,19.13745664,20.99076573
3.425242961,99.82954417,4.182098059,18.11087834
30.27876362,96.60701248,6.580882805,14.36320832
112.1935206,106.4575727,6.19889106,13.17551058
96.05883917,87.07287864,7.677392745,5.871376682
36.66538201,101.7967003,10.54143745,11.5496457
77.95209531,92.51572567,5.78393487,5.531007749
88.71227745,89.10692061,44.00490069,47.47708818
119.7189787,85.54083497,4.237991886,55.38103939
86.96144997,70.31557078,1.863949052,28.56041997
24.43950349,69.21148545,10.20115263,20.63153263
7.618607213,54.85068081,8.230529664,2.937502931
5.57290755,59.81982474,11.86351764,4.545898924
2.606007419,72.27604952,33.35486421,5.048785629
6.47438327,103.1886442,40.82838141,12.60323168
4.656254685,102.8427647,12.55076225,14.52081152
6.100080804,111.4600897,22.7131315,6.517015156
21.54183635,91.34632511,8.270181789,2.189166002
68.09259142,75.31133118,23.57645288,3.461169271
47.28116224,83.30213626,6.475142896,9.157670131
119.7745969,43.10123056,9.984637892,17.74559392
69.40810187,50.86453617,3.858363948,10.24869707
44.02734535,53.19650854,34.36598255,7.89829395
111.943617,54.4873669,14.56269236,3.94726331
85.08987798,88.1242034,48.86022295,16.32113868
73.52094489,114.9149453,24.8989964,9.163389399
53.61917759,81.68200921,19.50651745,12.03693607
39.47562071,102.1516403,21.90807466,4.722705793
24.30240197,78.23396727,13.06255295,5.658703602
10.3599884,79.24871397,33.70939083,4.515416543
6.284949833,77.65493857,25.95067532,5.950864031
3.011116178,62.78156764,17.88475773,8.770736984
3.996389545,92.09435064,12.02951954,17.02009859
4.662153495,98.01473426,9.862138689,12.47914545
7.781258375,117.2700182,5.242830415,4.553571333
22.92185223,88.96609746,10.21363964,10.29903656
39.03228976,70.13905139,6.932590382,6.269131154
44.53219071,72.93095298,14.35825129,19.83343293
83.1725966,77.6248576,14.06291052,6.858364889
49.75546539,68.55286213,14.59197352,14.0536449
84.06859194,74.39534791,12.62270044,75.45059028
64.22089367,46.50030388,13.22435096,44.43618277
73.43055416,71.99529057,10.26214375,28.5638157
97.89690916,87.21591092,13.72481685,17.44094609
86.0828312,97.87485448,24.02641232,10.75255634
40.68791761,95.53995494,13.11393037,28.90966144
43.10730715,71.31473983,18.36176999,33.72383426
17.19438915,76.42993686,6.053191052,42.68825386
7.599871579,81.53163131,75.82940752,24.95675614
3.535295959,87.28933538,66.92533678,11.79974311
2.385539234,82.98387104,3.609298277,4.90349471
19.29214741,39.92666369,10.77991221,2.567960379
22.61832903,63.2429127,51.07950019,6.555763145
32.15822781,99.24904043,65.66027844,8.066368308
74.33825005,98.94219059,12.37193725,5.950528946
78.04044749,85.71686549,16.14928652,2.141046759
47.20524662,96.05899903,52.22997059,4.690150549
50.72284444,88.93144037,44.66766094,5.895078227
63.00333481,88.94473846,28.58414853,2.61300752
53.25159105,90.55987338,32.08785865,2.309182505
30.10345819,49.16015724,17.76715038,7.37000673
18.54296011,42.96110885,32.79492364,2.597861996
4.625737105,100.0301352,98.01689275,10.95073
2.048096982,77.44371366,38.97907046,26.59275363
11.07149719,62.15724827,58.73888437,11.39918994
20.19070701,67.26081541,57.86530193,15.06996157
38.79913069,7.426179323,34.18913099,10.83826499
56.9441932,62.3229684,47.69776901,14.04987459
67.60961469,73.31184707,54.83784384,20.22591559
50.08487285,82.07757972,35.39520257,8.308805755
65.94564837,137.109553,22.0961199,29.91230312
34.89348514,124.1278639,25.9215767,10.73788688
16.15504128,88.90026087,39.27590637,9.435987226
2.522710599,72.28848428,55.17509074,27.7718663
12.75907472,186.404398,61.24019362,30.80157213
50.20971665,162.0261661,37.90716507,59.21696895
2.016387052,158.581447,48.03409638,53.06218442
2.03677143,167.6866269,4.615011015,35.56150383
1.857150653,144.2911326,16.64174727,44.29776941
2.052239319,136.4136051,71.72193048,67.42252875
6.862899264,150.378463,12.10378845,48.049599
7.169385428,155.4358863,35.94697096,23.74305113
4.765409085,166.827378,8.558926956,15.0844042
4.358050488,183.2590912,17.15325461,2.934528755
3.662381581,186.1393566,6.281504562,6.280831507
7.044105384,198.3726954,30.66928822,5.209107179
13.66135656,155.3247497,23.57886027,3.935207734
8.824553333,140.7441221,20.78615491,4.460759665
12.44593287,179.1241128,4.14893708,1.994700929
14.5219572,175.9242298,48.40067653,2.601326132
12.91726266,155.9522798,25.7278108,2.32713426
8.540020171,161.6203137,16.32541294,4.65944594
2.8794513,157.5165196,16.05902638,5.47985666
5.350165337,108.8768324,33.75621259,13.48517639
11.56463955,146.6914525,16.3437136,15.58832989
2.484245271,156.5353933,24.78657761,11.73042832
7.466725925,144.8401808,27.02185671,17.558982
6.22726157,174.5765619,17.19615548,26.33696714
8.673727337,159.0784687,45.77544952,23.14405416
7.110037818,156.3634013,9.440771286,18.65084799
4.659866677,114.3059154,28.29603612,16.82978309
8.231788912,151.5169372,16.5595114,33.40407079
12.89976124,144.4061374,93.29274291,51.37801354
12.02032105,123.5686807,29.56057236,87.64684663
10.50654019,138.2623129,7.297429917,91.18007356
4.075394861,136.4686202,17.70326096,5.97666491
4.468106469,142.1760951,38.53597686,25.2413916
10.10465066,167.7295532,16.34877888,28.18369709
10.68869701,143.233781,97.65190289,44.81286018
12.71376814,140.2310073,9.042382965,59.56456599
28.45003688,156.6077134,48.17896892,84.81728709
